"Files","LOC","ParseFailures","type_decs","Subtyping","Functions","Modules","Project"
4,897,0,7,45,44,2,5713
3,481,0,0,0,0,0,5714
19,4594,1,30,25,80,1,5715
6,39,1,0,0,0,0,5716
8,525,0,5,0,17,1,5717
105,12695,4,49,74,485,10,5718
8,1417,0,1,3,22,1,5719
11,3464,1,0,0,1,1,5720
8,210,0,0,0,14,2,5721
19,1568,0,10,29,43,1,5722
7,172,0,2,18,6,1,5723
66,5706,1,11,241,202,2,5724
4,198,0,2,2,20,2,5725
6,252,0,3,0,12,2,5726
2,10,0,0,0,0,1,5727
1,87,0,7,2,3,0,5728
16,2152,0,2,20,70,6,5729
1,32,0,0,0,0,0,5730
2,144,0,2,2,3,0,5731
7,4423,0,2,2,24,1,5732
4,271,0,0,0,26,0,5733
5,130,0,4,6,3,1,5734
44,10580,14,28,33,159,10,5735
1,56,1,0,0,0,0,5736
11,696,0,12,3,23,1,5737
6,1117,0,25,45,81,1,5738
14,512,0,0,0,25,0,5739
10,1834,0,1,3,86,1,5740
15,1403,1,3,1,111,5,5741
2,7,0,0,0,0,0,5742
19,1156,0,9,62,39,9,5743
3,130,0,10,0,6,0,5744
6,584,0,6,12,34,4,5745
2,74,0,0,0,2,1,5746
15,3104,0,9,32,78,4,5747
15,681,0,6,6,35,2,5748
28,5948,0,31,106,238,1,5749
1,185,1,0,0,0,0,5750
1,169,0,0,9,6,1,5751
13,1695,0,2,1,45,1,5752
19,2674,0,31,30,125,10,5753
4,475,0,3,3,26,0,5754
7,492,0,5,0,25,1,5755
2,278,0,5,0,7,0,5756
28,1806,0,32,27,156,1,5757
1,205,0,0,0,13,0,5758
1,39,0,0,0,0,0,5759
7,2620,0,12,27,91,1,5760
1,196,0,0,0,5,0,5761
37,2821,0,30,44,104,19,5762
2,73,0,0,0,1,1,5763
2,403,0,7,0,8,1,5764
1,109,0,0,0,0,0,5765
43,5290,0,9,9,217,20,5766
1,326,0,1,2,19,1,5767
2,34,0,0,0,1,0,5768
6,354,0,2,1,10,0,5769
2,30,0,0,0,0,0,5770
20,1252,0,0,0,26,4,5771
16,1345,0,10,30,40,1,5772
8,781,1,0,4,19,1,5773
21,2141,1,0,21,68,0,5774
14,1084,0,4,47,58,1,5775
1,143,0,1,0,4,1,5776
13,1041,0,4,43,58,1,5777
6,466,5,0,0,1,0,5778
1,728,0,2,2,18,0,5779
2,131,0,0,0,3,1,5780
9,884,0,0,0,25,1,5781
2,10,0,0,0,1,1,5782
4,208,0,1,0,8,2,5783
1,151,0,0,0,7,0,5784
5,832,1,1,3,29,2,5785
4,207,0,2,0,8,1,5786
5,165,0,2,2,9,1,5787
4,2224,0,12,18,16,4,5788
11,813,0,5,2,43,1,5789
1,156,1,0,0,0,0,5790
2,40,0,0,0,1,1,5791
1,25,0,0,0,0,0,5792
7,772,0,2,3,49,2,5793
14,704,0,2,0,29,3,5794
2,215,0,0,0,28,1,5795
5,152,0,2,2,13,1,5796
3,434,0,4,10,30,2,5797
13,800,0,4,4,42,1,5798
5,425,0,0,2,16,1,5799
10,819,0,0,0,8,0,5800
290,17005,8,0,0,274,3,5801
4,394,0,2,24,25,1,5802
12,1658,0,7,0,99,7,5803
5,774,0,3,2,29,1,5804
3,396,0,5,0,26,3,5805
1,178,0,0,0,2,1,5806
12,932,0,1,1,5,0,5807
1,31,0,2,0,1,1,5808
4,156,0,1,1,1,2,5809
1,77,0,0,0,3,0,5810
33,730,0,0,0,22,0,5811
7,814,0,10,3,33,1,5812
3,274,0,2,3,14,1,5813
12,1898,0,11,96,59,5,5814
17,1978,0,9,63,66,8,5815
2,171,0,2,0,7,1,5816
2,432,1,0,0,5,0,5817
2,219,0,1,0,9,1,5818
3,189,0,2,2,13,1,5819
2,1848,0,1,195,101,1,5820
4,652,0,1,1,73,1,5821
8,494,0,0,0,3,0,5822
5,234,0,0,0,13,3,5823
2,370,0,0,4,10,1,5824
3,422,0,1,8,10,0,5825
8,491,0,0,0,30,0,5826
3,54,0,0,0,0,0,5827
14,1142,0,8,13,32,1,5828
10,866,1,4,1,33,1,5829
9,182,0,0,0,5,1,5830
10,573,1,2,11,28,1,5831
113,14842,3,50,758,555,0,5832
1,25,0,1,0,0,0,5833
3,346,0,1,3,10,1,5834
4,69,0,2,0,3,1,5835
6,371,1,0,0,10,0,5836
5,597,0,2,0,31,0,5837
8,1728,1,5,4,34,1,5838
4,224,0,1,1,17,3,5839
17,2282,2,1,0,23,1,5840
2,16,0,0,0,0,1,5841
10,1195,1,2,1,46,1,5842
1,65,0,0,0,2,1,5843
5,284,0,4,0,11,1,5844
35,2004,2,10,63,30,0,5845
10,1027,0,9,25,13,1,5846
6,528,0,5,0,27,0,5847
6,250,0,0,0,10,1,5848
2,329,0,0,11,10,1,5849
3,569,0,2,2,13,1,5850
2,318,0,2,0,13,1,5851
3,293,0,2,0,14,1,5852
2,180,0,2,1,9,1,5853
14,2837,0,3,9,78,0,5854
1,116,0,0,0,1,1,5855
1,51,0,0,0,1,1,5856
7,208,0,0,0,5,1,5857
2,47,0,0,0,2,1,5858
3,112,1,1,0,5,0,5859
2,349,0,1,0,26,2,5860
2,93,0,1,3,7,1,5861
2,210,2,0,0,0,0,5862
2,314,0,2,1,11,1,5863
9,1420,0,15,19,64,3,5864
13,1167,0,10,13,56,13,5865
5,772,0,3,2,29,1,5866
2,142,0,1,0,16,1,5867
1,44,0,0,0,0,0,5868
15,375,0,0,0,17,0,5869
17,915,0,0,0,35,2,5870
52,3165,0,28,107,116,1,5871
3,108,0,2,1,2,1,5872
5,209,0,0,3,13,0,5873
8,343,0,1,2,11,1,5874
2,306,0,3,5,8,1,5875
5,569,0,2,0,34,1,5876
2,256,0,2,10,13,1,5877
3,120,2,0,0,0,1,5878
20,3002,0,11,79,110,5,5879
116,12114,15,27,32,370,1,5880
12,1028,0,17,30,1,1,5881
2,31,0,0,0,2,0,5882
11,1592,1,3,0,22,1,5883
4,291,0,0,0,12,0,5884
39,5469,0,53,91,238,4,5885
7,2521,0,0,0,21,1,5886
23,1294,0,3,3,40,1,5887
32,4354,0,25,78,111,0,5888
18,3279,4,16,22,122,3,5889
3,125,0,0,0,0,0,5890
65,4440,0,60,15,556,5,5891
2,193,0,0,0,0,1,5892
2,52,0,0,0,3,1,5893
44,9236,0,19,125,292,2,5894
5,1289,0,3,12,15,2,5895
45,3329,3,10,0,31,0,5896
22,4391,1,7,2,97,1,5897
9,546,4,0,0,17,0,5898
4,341,0,3,79,16,1,5899
1,51,0,0,0,0,0,5900
1,143,0,0,0,12,0,5901
11,869,0,9,33,37,0,5902
0,0,0,0,0,0,0,5903
11,777,0,10,0,23,1,5904
18,1156,0,0,0,28,1,5905
1,58,0,1,0,3,0,5906
6,595,4,0,0,0,1,5907
3,256,0,0,6,18,1,5908
2,336,0,3,17,7,1,5909
2,105,0,0,0,0,0,5910
4,128,0,2,0,9,1,5911
11,614,0,4,2,32,0,5912
2,329,0,0,0,1,0,5913
8,803,0,3,17,26,4,5914
2,11,0,0,0,0,0,5915
3,1028,0,5,147,32,1,5916
22,477,1,0,0,11,0,5917
8,152,0,0,0,1,0,5918
9,1241,0,10,1,52,2,5919
2,184,0,1,10,3,1,5920
1,142,0,0,0,6,0,5921
6,1476,0,2,1,37,4,5922
2,363,0,1,0,11,1,5923
4,544,0,2,0,16,1,5924
1,72,0,0,0,6,0,5925
6,492,0,2,0,12,1,5926
11,257,0,0,0,11,8,5927
87,7580,0,24,127,258,5,5928
11,733,0,0,0,31,0,5929
2,374,1,3,0,8,0,5930
29,1350,0,10,44,50,2,5931
12,613,0,3,0,12,1,5932
7,508,0,0,0,50,0,5933
13,541,0,0,0,25,1,5934
9,1017,0,2,2,30,1,5935
10,1538,1,2,0,45,0,5936
7,681,0,0,0,39,0,5937
32,8284,0,464,68,153,5,5938
6,1819,0,1,2,24,1,5939
18,1604,0,0,0,8,2,5940
1,180,0,1,0,14,1,5941
22,2284,0,30,155,89,2,5942
5,472,0,2,0,21,1,5943
21,6706,0,13,6,148,8,5944
15,1365,0,3,8,21,1,5945
2,40,0,0,1,0,0,5946
1,30,0,0,0,0,0,5947
8,749,0,0,0,19,0,5948
3,234,0,1,1,8,1,5949
32,1718,0,24,29,45,1,5950
2,226,0,0,0,11,0,5951
2,139,2,0,0,0,0,5952
3,66,0,0,0,1,0,5953
10,581,0,0,0,13,1,5954
10,675,0,6,5,17,1,5955
2,311,0,5,0,15,1,5956
20,746,0,13,0,34,3,5957
12,946,3,4,6,31,1,5958
2,1730,0,12,50,38,1,5959
2,166,0,1,0,15,1,5960
29,5541,9,35,4,147,0,5961
2,591,0,2,2,12,2,5962
9,444,0,3,3,8,1,5963
17,312664,0,5,4,43,1,5964
0,0,0,0,0,0,0,5965
3,359,0,2,0,9,0,5966
1,35,0,0,0,0,0,5967
3,120,0,1,1,6,1,5968
2,432,1,0,0,4,0,5969
8,520,0,10,11,25,3,5970
2,827,0,0,0,16,2,5971
7,1276,0,5,4,48,1,5972
4,1229,0,26,17,33,3,5973
1,12,1,0,0,0,0,5974
4,485,0,1,31,12,2,5975
21,2107,0,0,11,71,1,5976
1,200,0,1,0,2,2,5977
1,28,0,0,0,2,0,5978
2,76,0,1,0,3,1,5979
7,589,0,3,0,18,0,5980
31,3746,0,6,8,138,14,5981
3,83,0,0,0,0,1,5982
8,605,0,0,0,15,0,5983
4,209,0,0,0,4,1,5984
4,107,0,2,3,6,1,5985
78,28022,0,63,54,1215,41,5986
9,312,0,8,8,24,0,5987
22,3534,0,12,169,135,10,5988
21,7913,3,196,198,723,4,5989
